fecha_hora_local,transfer_pairs,transferred_units,mean_distance_km,max_distance_km,stable_support_pairs
2022-12-14 00:00:00,42,111,2.123859516176894,2.999859243417591,36
2022-12-14 01:00:00,47,119,2.1610431780754014,2.9844765786739114,41
2022-12-14 02:00:00,50,124,2.2154325926271303,2.9591636216614146,41
2022-12-14 03:00:00,46,119,2.1994464783475083,2.997638618345306,39
2022-12-14 04:00:00,42,99,2.1266481553799266,2.950730199308719,36
2022-12-14 05:00:00,43,104,2.112473492806522,2.905966247971999,38
2022-12-14 06:00:00,41,96,1.9220237765455375,2.9243598394152643,35
2022-12-14 07:00:00,31,78,1.7635203331087874,2.888064593397573,28
2022-12-14 08:00:00,24,54,1.574029677123326,2.445020359772879,23
2022-12-14 09:00:00,30,77,1.4263569902324542,2.9385896549150976,21
2022-12-14 10:00:00,39,104,1.4092680575184902,2.826252581739357,28
2022-12-14 11:00:00,39,90,1.3279826479629342,2.9774605210415297,28
2022-12-14 12:00:00,33,84,1.5045560799559623,2.936601065670462,25
2022-12-14 13:00:00,30,74,1.6674843871976008,2.7381785597240693,24
2022-12-14 14:00:00,21,53,1.7066901079586934,2.984572283269234,15
2022-12-14 15:00:00,24,62,1.5359058618849835,2.9998453672609906,19
2022-12-14 16:00:00,23,47,1.6526394802994258,2.9998453672609906,20
2022-12-14 17:00:00,19,39,1.752858168972361,2.868145340055469,17
2022-12-14 18:00:00,18,34,1.565380365152759,2.9577209297755247,18
2022-12-14 19:00:00,19,32,1.4496051662819596,2.8402953966131887,19
2022-12-14 20:00:00,20,38,1.8001837585532114,2.93439439074294,20
2022-12-14 21:00:00,22,49,1.9396891175914315,2.9541506069908534,21
2022-12-14 22:00:00,21,50,1.9011218023538226,2.9541506069908534,16
2022-12-14 23:00:00,15,39,2.252129640030632,2.93439439074294,12
2022-12-15 00:00:00,20,45,1.9036072464735834,2.9541506069908534,17
2022-12-15 01:00:00,27,57,1.8023653589386537,2.9541506069908534,26
2022-12-15 02:00:00,25,63,1.9647748929158404,2.899234356136377,21
2022-12-15 03:00:00,23,58,2.0972517412862355,2.874208465364015,21
2022-12-15 04:00:00,24,61,2.064279100765687,2.91826069805755,22
2022-12-15 05:00:00,22,62,1.9538041503406942,2.74859986300467,19
2022-12-15 06:00:00,25,55,1.9468964229450192,2.8462133358785042,24
2022-12-15 07:00:00,18,45,1.850917273636369,2.8759701402664666,14
2022-12-15 08:00:00,25,51,1.7789242587960574,2.9403611221961587,24
2022-12-15 09:00:00,29,67,1.580104107905517,2.8328056655623186,26
2022-12-15 10:00:00,25,55,1.73558947945688,2.9514166115637535,22
2022-12-15 11:00:00,27,61,1.4844510558076627,2.9294441410805607,19
2022-12-15 12:00:00,26,60,1.5963377467974962,2.529089448198061,25
2022-12-15 13:00:00,28,65,1.7840293187331882,2.7303910330327037,23
2022-12-15 14:00:00,22,45,1.5284677327978888,2.9922078780115275,21
2022-12-15 15:00:00,24,41,1.5533836065696425,2.754087146807282,24
2022-12-15 16:00:00,15,27,1.7987536196568927,2.8759701402664666,15
2022-12-15 17:00:00,12,19,1.8003716727659596,2.9898387773209105,12
2022-12-15 18:00:00,13,25,1.6120890633398994,2.9910601316260057,12
2022-12-15 19:00:00,17,32,1.550907698141392,2.96040666219929,16
2022-12-15 20:00:00,21,43,1.7588267365666899,2.9395041675054268,19
2022-12-15 21:00:00,25,65,2.069148329151923,2.920072928065539,14
2022-12-15 22:00:00,27,66,1.629953030052947,2.9873553829715465,23
2022-12-15 23:00:00,26,73,1.7612157602541152,2.9873553829715465,20
2022-12-16 00:00:00,36,88,1.9712405836099884,2.9873553829715465,29
2022-12-16 01:00:00,45,102,2.1805107497963996,2.9764916313409535,36
2022-12-16 02:00:00,49,123,2.2122136803182113,2.957056163313279,35
2022-12-16 03:00:00,55,143,2.151332438251498,2.957056163313279,39
2022-12-16 04:00:00,55,152,2.2029016126663845,2.9591636216614146,41
2022-12-16 05:00:00,61,163,2.2150931551234403,2.9529999536181255,48
2022-12-16 06:00:00,60,162,2.2370776393554332,2.9988761581829175,50
2022-12-16 07:00:00,42,95,1.9272569945222793,2.9384274305410343,37
2022-12-16 08:00:00,25,65,1.6392264665471843,2.49279664128707,21
2022-12-16 09:00:00,19,47,1.867603590320397,2.889112874118755,16
2022-12-16 10:00:00,21,57,1.7386859914834734,2.782316989243846,14
2022-12-16 11:00:00,23,53,1.6918288413589124,2.8586407392145436,19
2022-12-16 12:00:00,23,56,1.8077551631503277,2.997416123626818,18
2022-12-16 13:00:00,20,46,1.637512038373183,2.7278496654953366,17
2022-12-16 14:00:00,21,50,1.9484807340114962,2.9681440166750024,15
2022-12-16 15:00:00,21,44,1.9953443527305799,2.967179470539425,18
2022-12-16 16:00:00,22,44,1.6659129828836376,2.8718331868889546,20
2022-12-16 17:00:00,21,43,2.307580356864137,2.9515505069876307,17
2022-12-16 18:00:00,20,43,1.8511857230501132,2.9570280131288604,20
2022-12-16 19:00:00,24,60,1.913410926179206,2.9857742644660914,20
2022-12-16 20:00:00,23,55,1.8912283310638918,2.9277402246869495,17
2022-12-16 21:00:00,29,83,1.5346423056077716,2.9624426507453165,20
2022-12-16 22:00:00,34,85,1.7531462164362857,2.9364621710073124,26
2022-12-16 23:00:00,32,71,1.6215294324172598,2.8210281442426104,23
2022-12-17 09:00:00,55,125,2.0011015758581907,2.999859243417591,49
2022-12-17 10:00:00,43,109,2.2220792837782506,2.9491213924310062,36
2022-12-17 11:00:00,46,89,2.187139860343808,2.972709966501314,41
2022-12-17 12:00:00,29,64,1.9012615654886715,2.9021276141177816,28
2022-12-17 13:00:00,23,54,2.0672631765376592,2.9520557460431522,20
2022-12-17 14:00:00,27,61,2.0448910939222613,2.9021276141177816,27
2022-12-17 15:00:00,22,52,1.8793232341934811,2.934953105173136,21
2022-12-17 16:00:00,18,39,1.777456820837005,2.934953105173136,18
2022-12-17 17:00:00,18,41,1.8818101995590395,2.791763413586874,17
2022-12-17 18:00:00,17,36,1.7542725224207723,2.717810810129493,15
2022-12-17 19:00:00,19,43,1.7939183243823682,2.934953105173136,14
2022-12-17 20:00:00,23,52,2.0581436782041416,2.9129502812301573,17
2022-12-17 21:00:00,31,73,1.8526730861713065,2.941599321578124,23
2022-12-17 22:00:00,28,71,1.907817104488504,2.972870813967764,16
2022-12-17 23:00:00,27,73,1.4115447795808167,2.907155504250296,20
2022-12-18 00:00:00,24,66,1.4443731763844996,2.941599321578124,17
2022-12-18 01:00:00,25,67,1.738496277544688,2.967695116843932,21
2022-12-18 02:00:00,37,89,2.198955384218031,2.957056163313279,32
2022-12-18 03:00:00,40,111,2.112249920149332,2.983128059207637,28
2022-12-18 04:00:00,43,118,2.179332826629796,2.954808424704024,32
2022-12-18 05:00:00,45,133,2.0928087508453452,2.946299374400677,32
2022-12-18 06:00:00,48,148,2.0951375677898363,2.9764916313409535,33
2022-12-18 07:00:00,47,145,2.3244736298741397,2.991893719081627,29
2022-12-18 08:00:00,45,132,2.2680384867507377,2.9764916313409535,33
2022-12-18 09:00:00,41,110,2.339252052440365,2.990951819049587,33
2022-12-18 10:00:00,32,83,2.3088343129189832,2.9764916313409535,27
2022-12-18 22:00:00,27,75,1.922164376945338,2.950603304770184,21
2022-12-18 23:00:00,30,78,1.927578388679921,2.9207823037088056,23
2022-12-19 00:00:00,31,83,2.116827009542288,2.936601065670462,24
2022-12-19 01:00:00,33,93,2.2006276935843423,2.9853283521741942,25
2022-12-19 02:00:00,36,94,2.1731856529163163,2.999742697357236,29
2022-12-19 03:00:00,36,91,2.239516375805484,2.9356616281546843,29
2022-12-19 04:00:00,34,90,2.338058843535715,2.999742697357236,29
2022-12-19 05:00:00,38,97,2.300717306917432,2.9525380733422293,33
2022-12-19 06:00:00,31,84,2.0733798675968242,2.999742697357236,25
2022-12-19 07:00:00,22,51,1.9459188201296975,2.97404121884825,21
2022-12-19 08:00:00,22,52,1.9728621677342055,2.917378459619858,19
2022-12-19 09:00:00,31,79,1.688262689041934,2.9915362329805224,24
2022-12-19 10:00:00,34,82,1.8856269878300063,2.960300577834872,26
2022-12-19 11:00:00,31,72,1.5971232192111489,2.94900776815891,26
2022-12-19 12:00:00,33,74,1.8706442619395218,2.9915730894030315,26
2022-12-19 13:00:00,30,62,1.676958997770544,2.8333339134466358,29
2022-12-19 14:00:00,20,49,1.8040253217682314,2.922498651046747,20
2022-12-19 15:00:00,14,35,2.184889640665705,2.945205826120666,14
2022-12-19 16:00:00,15,33,2.0471380111793773,2.991893719081627,12
2022-12-19 17:00:00,18,38,1.7313265286127788,2.7572519621080005,16
2022-12-19 18:00:00,16,45,1.6009463994739583,2.917378459619858,13
2022-12-19 19:00:00,23,64,2.1499602814186893,2.961741483940063,16
2022-12-19 20:00:00,25,57,1.8134451841678492,2.9317986236318108,22
2022-12-19 21:00:00,37,90,1.834250623497303,2.9591636216614146,29
2022-12-19 22:00:00,35,89,1.7615034773607035,2.828539564035949,31
2022-12-19 23:00:00,36,94,1.9023365652456947,2.9356616281546843,28
2022-12-20 00:00:00,34,92,2.2263051830161715,2.9910601316260057,29
2022-12-20 01:00:00,42,107,2.273561154109406,2.982711193973219,39
2022-12-20 02:00:00,37,87,2.258144367569178,2.979882766120235,36
2022-12-20 03:00:00,40,95,2.293997191256359,2.996342551942213,39
2022-12-20 04:00:00,37,90,2.224324079082849,2.996342551942213,36
2022-12-20 05:00:00,32,79,2.2937616253882487,2.996342551942213,31
2022-12-20 06:00:00,30,67,2.106758956572642,2.986869568676431,29
2022-12-20 07:00:00,19,31,2.1417886554849073,2.9143645918203003,19
2022-12-20 08:00:00,10,17,1.6057385226117913,2.5097766542402655,10
2022-12-20 09:00:00,22,46,1.1283119980282077,2.0986848488420815,21
2022-12-20 10:00:00,25,62,1.4358146810871233,2.908282611299696,20
2022-12-20 11:00:00,29,69,1.2599326883579145,2.54987065551198,25
2022-12-20 14:00:00,30,64,1.4622853305453385,2.831902951004133,28
2022-12-20 15:00:00,25,58,1.3172644602222772,2.7813810643296506,22
2022-12-20 16:00:00,22,49,1.4819471869810845,2.90802228566882,18
2022-12-20 17:00:00,20,50,1.5429449845195706,2.680129126241738,14
2022-12-20 18:00:00,15,42,1.4024670986039367,2.5353412748091952,12
2022-12-20 19:00:00,18,37,1.762344263333194,2.658968278766872,16
2022-12-20 20:00:00,16,30,1.6030047584938345,2.7340897700307907,16
2022-12-20 21:00:00,17,33,1.9226981475968108,2.889112874118755,17
2022-12-20 22:00:00,11,26,2.0453670409250644,2.627441568715043,10
2022-12-20 23:00:00,14,32,1.7536950750643698,2.5208836239633534,13
2022-12-21 00:00:00,15,34,1.739444347409959,2.7905269572343494,15
2022-12-21 01:00:00,16,34,1.7369333281174328,2.9413889716629456,14
2022-12-21 02:00:00,17,35,1.943934210391311,2.7905269572343494,16
2022-12-21 03:00:00,17,36,2.0687338199902383,2.828539564035949,15
2022-12-21 04:00:00,19,36,2.2997425179877973,2.9143645918203003,17
2022-12-21 05:00:00,20,37,2.439177342138402,2.990971997753824,19
2022-12-21 06:00:00,20,39,2.1692442111376233,2.9143645918203003,18
2022-12-21 07:00:00,14,31,2.164966714973945,2.983128059207637,11
2022-12-21 08:00:00,13,23,1.8555845415606622,2.889112874118755,13
2022-12-21 09:00:00,28,68,1.6414346162927609,2.916076371495892,23
2022-12-21 10:00:00,40,105,1.6561614747106792,2.8891036104915724,24
2022-12-21 11:00:00,38,113,1.4802645853910388,2.8178831601068857,24
2022-12-21 12:00:00,43,113,1.6328128513049043,2.9844765786739114,31
2022-12-21 13:00:00,37,89,1.7118333206240464,2.977672831057483,33
2022-12-21 14:00:00,22,58,1.447344282816547,2.972709966501314,21
2022-12-21 15:00:00,17,41,2.014994685810404,2.994419135717356,16
2022-12-21 16:00:00,21,39,1.343275559808563,2.465185452085351,20
2022-12-21 17:00:00,19,46,1.5196391153984725,2.944028682730479,16
2022-12-21 18:00:00,12,33,1.724487931965491,2.8723260837031495,9
2022-12-21 19:00:00,19,33,1.4515459517448888,2.672264454135909,19
2022-12-21 20:00:00,10,31,1.9158188017692435,2.768567431447789,7
2022-12-21 21:00:00,24,63,1.6777538247289199,2.8693715256873475,17
2022-12-21 22:00:00,24,58,1.7840981615932987,2.920072928065539,18
2022-12-21 23:00:00,23,53,1.7312781297132895,2.920072928065539,21
2022-12-22 00:00:00,21,69,2.0590113435377675,2.993730925625825,16
2022-12-22 01:00:00,25,69,1.9673549529175856,2.8993291225138216,21
2022-12-22 02:00:00,36,88,2.0820817856828837,2.9143645918203003,27
2022-12-22 03:00:00,31,91,2.1387135617787782,2.957056163313279,21
2022-12-22 04:00:00,39,97,2.191022504954925,2.983128059207637,29
2022-12-22 05:00:00,38,94,2.2964065493237933,2.983128059207637,29
2022-12-22 06:00:00,34,80,2.320566986689914,2.940501588106303,29
2022-12-22 07:00:00,21,46,2.0728838897921826,2.867756817245822,20
2022-12-22 08:00:00,8,24,2.1700941919503314,2.4765367884996587,5
2022-12-22 09:00:00,14,30,1.9866690835520717,2.9197818918433693,13
2022-12-22 10:00:00,22,52,1.5783922140004578,2.295108641040684,19
2022-12-22 11:00:00,18,45,1.7704179817404342,2.9197818918433693,11
2022-12-22 12:00:00,20,53,1.8323801141352345,2.8871635954849095,13
2022-12-22 13:00:00,18,54,1.7779052732727247,2.4751029252530303,15
2022-12-22 14:00:00,16,32,1.813737933163922,2.600477764531086,16
2022-12-22 15:00:00,11,22,1.6216254682440665,2.1915716486901644,10
2022-12-22 16:00:00,11,22,1.8979788332275473,2.7368544563511668,11
2022-12-22 17:00:00,13,23,1.3049006927971982,2.5637359201515273,13
2022-12-22 18:00:00,10,17,1.97439171623226,2.9812908692880207,9
2022-12-22 19:00:00,13,28,1.6245784356757258,2.9812908692880207,13
2022-12-22 20:00:00,18,38,1.491093756591993,2.947884315596129,18
2022-12-22 21:00:00,29,69,1.8558435257458044,2.84284277542701,23
2022-12-22 22:00:00,24,62,1.6647348224093632,2.9865854949322848,19
2022-12-22 23:00:00,23,44,1.624155628976424,2.954808424704024,22
2022-12-23 00:00:00,31,59,1.5696103423600656,2.8494304835879496,28
2022-12-23 01:00:00,29,64,2.1530071693175943,2.9444280209002955,23
2022-12-23 02:00:00,30,77,2.180623790590792,2.9413889716629456,23
2022-12-23 03:00:00,36,86,2.2839172512501387,2.9499770648041386,26
2022-12-23 04:00:00,32,91,2.312437515103036,2.9158221323313054,22
2022-12-23 05:00:00,31,87,2.1602741436305157,2.940501588106303,21
2022-12-23 06:00:00,31,93,2.1796506686127577,2.954598037225178,20
2022-12-23 07:00:00,28,72,2.141406919956563,2.9654289651674826,25
2022-12-23 08:00:00,14,37,2.377629430161786,2.959412803095953,11
2022-12-23 09:00:00,21,43,1.9497827168830977,2.959412803095953,21
2022-12-23 10:00:00,18,44,1.6879383933185477,2.717810810129493,17
2022-12-23 11:00:00,12,31,1.5801147084425209,2.9576708914380654,12
2022-12-23 12:00:00,16,32,1.8378676239099643,2.9639523416619435,16
2022-12-23 13:00:00,15,37,1.818898822851253,2.7668086359840864,14
2022-12-23 14:00:00,16,40,1.5021413872944511,2.9591636216614146,14
2022-12-23 15:00:00,19,29,1.6248846055002606,2.8799069472967083,19
2022-12-23 16:00:00,21,55,1.6912161681060072,2.9720106807087623,20
2022-12-23 17:00:00,16,51,2.0500351173093803,2.9624426507453165,9
2022-12-23 18:00:00,22,52,1.9533943440290509,2.946560511388148,18
2022-12-23 19:00:00,19,48,1.6649662112436239,2.736780449332993,18
2022-12-23 20:00:00,24,60,2.1415536330618195,2.95970493023988,18
2022-12-23 21:00:00,25,67,1.9905882493491662,2.9624426507453165,19
2022-12-23 22:00:00,26,71,2.0534517812359403,2.95970493023988,15
2022-12-23 23:00:00,26,58,1.7058623358441243,2.9981671458118595,22
2022-12-24 00:00:00,28,68,1.883306734375892,2.796201104852347,25
2022-12-24 01:00:00,25,62,1.8629671824817242,2.949768958692853,24
2022-12-24 02:00:00,22,52,1.867043274827405,2.840600185891996,21
2022-12-24 03:00:00,25,56,1.96075593461295,2.937782768712792,24
2022-12-24 04:00:00,21,50,2.013978649481074,2.945526248923593,20
2022-12-24 05:00:00,22,52,2.13815942521528,2.9143645918203003,20
2022-12-24 06:00:00,31,70,2.1581030674681414,2.9158221323313054,29
2022-12-24 07:00:00,31,71,2.194494309999655,2.97427020635857,29
2022-12-24 08:00:00,29,75,2.187608825654138,2.9610906683650966,28
2022-12-24 09:00:00,26,62,2.149989719289165,2.9873553829715465,24
2022-12-24 10:00:00,17,40,1.789303671460279,2.7872496929283876,16
2022-12-24 11:00:00,15,40,1.7716220312284718,2.97427020635857,14
2022-12-24 12:00:00,19,40,1.7916842125983572,2.9342059040439668,19
2022-12-24 13:00:00,17,32,1.8758920508655994,2.7914332101854438,14
2022-12-24 14:00:00,15,35,1.476680030184861,2.7660600527864845,13
2022-12-24 15:00:00,22,42,1.7880378611713525,2.785232752276746,21
2022-12-24 16:00:00,16,42,1.9168412830732307,2.7660600527864845,15
2022-12-24 17:00:00,24,54,2.138432097716041,2.9520557460431522,22
2022-12-24 18:00:00,17,46,1.9879776901498891,2.852069950147786,13
2022-12-24 19:00:00,29,74,2.032615438937386,2.9292376206794613,18
2022-12-24 20:00:00,27,68,2.024169085986765,2.9611027332660997,20
2022-12-24 21:00:00,32,79,1.8777670461015632,2.9285305616729094,26
2022-12-24 22:00:00,33,78,1.9427430835926605,2.934718675343973,25
2022-12-24 23:00:00,29,72,1.8951899441930027,2.9849275983981993,26
2022-12-25 00:00:00,23,59,2.110101823446344,2.9849275983981993,17
2022-12-25 01:00:00,32,71,1.847193000370746,2.937782768712792,28
2022-12-25 02:00:00,31,65,1.9312094961659696,2.9588233888120072,28
2022-12-25 03:00:00,30,68,1.8467227710558662,2.9849275983981993,28
2022-12-25 04:00:00,30,59,2.0294434115874953,2.95970493023988,29
2022-12-25 05:00:00,26,56,1.6639069593888207,2.91826069805755,25
2022-12-25 06:00:00,25,60,1.7925871635146284,2.8945554225815266,21
2022-12-25 07:00:00,26,53,1.706949814019025,2.8557975452818236,24
2022-12-25 08:00:00,26,49,1.879546346495375,2.9251243357939445,24
2022-12-25 09:00:00,25,54,1.7959435801510037,2.9291642484069125,22
2022-12-25 10:00:00,18,41,1.9383242794043367,2.913120796387579,16
2022-12-25 11:00:00,15,35,1.9683305043186299,2.9291642484069125,14
2022-12-25 12:00:00,13,26,1.9424890942635207,2.8959069865253837,12
2022-12-25 13:00:00,16,34,1.8798838724879423,2.962583155507108,16
2022-12-25 14:00:00,19,43,1.764892566889334,2.600385755360963,19
2022-12-25 15:00:00,21,47,1.7661955533977092,2.9541506069908534,18
2022-12-25 16:00:00,12,31,1.586094578318739,2.946560511388148,12
2022-12-25 17:00:00,12,31,2.1545621851601027,2.95970493023988,11
2022-12-25 18:00:00,13,29,1.6142997995350115,2.658968278766872,11
2022-12-25 19:00:00,16,31,2.0257671399492407,2.8649375070457865,14
2022-12-25 20:00:00,16,36,2.685214336726764,2.9669694389066152,14
2022-12-25 21:00:00,16,35,2.0198672302520753,2.9857742644660914,16
2022-12-25 22:00:00,19,34,1.7267839589109755,2.8864762272742746,19
2022-12-25 23:00:00,16,31,1.696584973118668,2.9654289651674826,15
2022-12-26 00:00:00,19,27,1.827019963305393,2.8108229173882204,19
2022-12-26 01:00:00,20,28,2.045391116647122,2.894888764180551,20
2022-12-26 02:00:00,14,16,1.9701507990732714,2.798149567125355,14
2022-12-26 03:00:00,12,20,2.302198069267863,2.9535475850605364,12
2022-12-26 04:00:00,12,19,2.1478401967156686,2.937782768712792,12
2022-12-26 05:00:00,13,22,2.0505415818602817,2.937782768712792,13
2022-12-26 06:00:00,14,25,2.2200724030228973,2.937782768712792,14
2022-12-26 07:00:00,12,25,2.3102200175915475,2.9535475850605364,12
2022-12-26 08:00:00,13,19,2.163461341515404,2.937782768712792,13
2022-12-26 09:00:00,10,15,1.936436909861051,2.6901062719696327,10
2022-12-26 10:00:00,11,16,2.3361349675757377,2.9356616281546843,11
2022-12-26 11:00:00,12,22,1.4559194158018014,2.9177260044427196,11
2022-12-26 12:00:00,15,26,1.7524528237068495,2.8501249192519627,14
2022-12-26 13:00:00,17,37,1.9082512417935746,2.9857742644660914,12
2022-12-26 14:00:00,17,34,1.6534258779128035,2.934742366840764,16
2022-12-26 15:00:00,16,31,1.3937370946027294,2.5150197183912364,13
2022-12-26 16:00:00,16,39,1.9467281590521055,2.949600215807047,14
2022-12-26 17:00:00,17,34,2.0155223724297207,2.990951819049587,17
2022-12-26 18:00:00,18,43,2.0360299361702534,2.937782768712792,16
2022-12-26 19:00:00,11,24,1.420597756758804,2.7798847195640275,10
2022-12-26 20:00:00,7,18,2.035179215628434,2.5697746917610704,6
2022-12-26 21:00:00,10,26,1.6887564516600349,2.5697746917610704,8
2022-12-26 22:00:00,17,39,1.7223505095350728,2.827951783485304,16
2022-12-26 23:00:00,12,27,1.5065464372647621,2.7653337719928466,12
2022-12-27 00:00:00,20,44,1.5886298698711612,2.8618879985771652,18
2022-12-27 01:00:00,17,42,1.683689153334844,2.9285305616729094,16
2022-12-27 02:00:00,19,38,1.7876166967579834,2.9285305616729094,19
2022-12-27 03:00:00,20,44,2.0587034734208927,2.937782768712792,20
2022-12-27 04:00:00,22,45,2.062465148528796,2.937782768712792,22
2022-12-27 05:00:00,24,50,2.1634832314748027,2.9285305616729094,21
2022-12-27 06:00:00,19,38,2.0529988652795894,2.9375976583669163,18
2022-12-27 07:00:00,13,24,1.8477748515352972,2.8102840917395326,13
2022-12-27 08:00:00,15,30,1.6477494544892293,2.8658583304312444,13
2022-12-27 09:00:00,11,24,1.7945876917759782,2.9624426507453165,10
2022-12-27 10:00:00,19,36,1.5923422302298047,2.9602929791408994,18
2022-12-27 11:00:00,24,51,1.3747263121085824,2.534479731682556,23
2022-12-27 12:00:00,30,61,1.5873856665123753,2.874621595127766,25
2022-12-27 13:00:00,22,57,1.3992970488190548,2.6456561832082737,19
2022-12-27 14:00:00,23,52,1.4966347620155442,2.7891031513819775,22
2022-12-27 15:00:00,21,33,1.8498260274791753,2.8785309376251678,21
2022-12-27 16:00:00,14,28,1.7382768154618138,2.946560511388148,14
2022-12-27 17:00:00,10,26,1.8172676425838052,2.681334148879179,9
2022-12-27 18:00:00,17,41,1.8837366849281882,2.8785549378711845,12
2022-12-27 19:00:00,16,38,2.2966404814176946,2.8785549378711845,10
2022-12-27 20:00:00,31,73,2.0607596760601297,2.9815557204326284,22
2022-12-27 21:00:00,28,78,2.1170071640192565,2.968617963285602,18
2022-12-27 22:00:00,26,60,1.765022664915595,2.9815557204326284,23
2022-12-27 23:00:00,25,62,1.6329475524621415,2.9064987801974187,23
2022-12-28 00:00:00,30,74,1.9414956360180478,2.9473394900335674,24
2022-12-28 01:00:00,31,75,2.0350262849291143,2.968259950772563,26
2022-12-28 02:00:00,24,65,2.1169521010006083,2.9237718806032946,22
2022-12-28 03:00:00,25,64,2.1216898400017126,2.9865854949322848,24
2022-12-28 04:00:00,26,59,1.9973504077660957,2.9865854949322848,23
2022-12-28 05:00:00,24,53,1.7538902724272016,2.7351089685771135,22
2022-12-28 06:00:00,25,47,1.986208838445441,2.9237718806032946,24
2022-12-28 07:00:00,22,46,2.045921653788653,2.9635343777545144,21
2022-12-28 08:00:00,16,29,1.71264128397153,2.895034679395085,15
2022-12-28 09:00:00,12,26,1.8938457304165217,2.903045788185006,11
2022-12-28 10:00:00,16,27,2.237572896115472,2.9554432399677983,15
2022-12-28 11:00:00,18,32,1.7312514674232355,2.640844635034382,17
2022-12-28 12:00:00,14,26,1.6532690934378398,2.934742366840764,13
2022-12-28 13:00:00,14,34,1.737831319072059,2.705516095410304,13
2022-12-28 14:00:00,11,21,1.922432786408997,2.7751394187320026,11
2022-12-28 15:00:00,14,27,1.7624356388276274,2.8523837309578606,13
2022-12-28 16:00:00,12,27,1.9731945909125368,2.946493802872001,10
2022-12-28 17:00:00,16,34,1.3928188366607843,2.0794891063036403,16
2022-12-28 18:00:00,20,46,1.7043484666789066,2.584176287698193,14
2022-12-28 19:00:00,20,45,1.1592453887696024,2.723187074954635,17
2022-12-28 20:00:00,21,48,1.3952374994736696,2.8108627208671444,20
2022-12-28 21:00:00,21,50,1.6334871472566241,2.861745619729042,17
2022-12-28 22:00:00,23,55,1.929514032658934,2.8413722801965444,17
2022-12-28 23:00:00,15,35,1.4820574207436816,2.7232118610998004,10
2022-12-29 00:00:00,14,33,1.8012043385498813,2.982711193973219,13
2022-12-29 01:00:00,15,32,1.8087924113289573,2.979882766120235,14
2022-12-29 02:00:00,14,31,2.4264111765511474,2.937782768712792,13
2022-12-29 03:00:00,11,27,2.1437898107991913,2.937782768712792,8
2022-12-29 04:00:00,18,38,2.2460561376396293,2.937782768712792,17
2022-12-29 05:00:00,13,34,2.1187273609048334,2.874208465364015,12
2022-12-29 06:00:00,11,27,2.2506322811261463,2.9853283521741942,10
2022-12-29 07:00:00,10,21,2.2316532361059287,2.9853283521741942,10
2022-12-29 08:00:00,10,20,1.6783997031950286,2.7891031513819775,10
2022-12-29 09:00:00,15,27,1.568369048579931,2.7730298378779765,14
2022-12-29 10:00:00,13,25,1.9966858940753234,2.9513206945474226,13
2022-12-29 11:00:00,14,29,1.7684076216365519,2.9007786061240175,14
2022-12-29 12:00:00,15,31,1.6373775044379475,2.769944391186144,15
2022-12-29 13:00:00,13,28,1.5097438030312493,2.7595796789971483,13
2022-12-29 14:00:00,12,29,1.6542368156318084,2.7022851527267764,12
2022-12-29 15:00:00,17,29,1.689193820797422,2.367013240064746,16
2022-12-29 16:00:00,13,21,1.5573373121413614,2.7066064327148918,13
2022-12-29 17:00:00,12,25,1.6401617022760868,2.7479302657070734,12
2022-12-29 18:00:00,15,27,1.971209220894439,2.6689082068454026,14
2022-12-29 19:00:00,12,21,1.9921739005478045,2.72344838963057,12
2022-12-29 20:00:00,6,17,1.6984989840595002,2.723909044082012,4
2022-12-29 21:00:00,12,35,1.7282407979107663,2.795845009885488,10
2022-12-29 22:00:00,12,29,2.164508407324117,2.9277402246869495,9
2022-12-29 23:00:00,12,25,2.079956846744984,2.920072928065539,10
2022-12-30 00:00:00,13,27,2.1563185928510316,2.9994949385099043,12
2022-12-30 01:00:00,16,37,1.7203771887153,2.913120796387579,16
2022-12-30 02:00:00,18,40,1.7354776180140397,2.984271120292503,17
2022-12-30 03:00:00,24,59,2.127286888474876,2.9994949385099043,23
2022-12-30 04:00:00,28,59,1.9878342654027426,2.984271120292503,27
2022-12-30 05:00:00,26,53,1.8753054381699585,2.897310018035801,25
2022-12-30 06:00:00,25,57,1.9291147936675324,2.907284552111612,24
2022-12-30 07:00:00,22,47,2.097173698553176,2.9535475850605364,21
2022-12-30 08:00:00,25,51,2.020106420577387,2.877439018895063,24
2022-12-30 09:00:00,16,36,2.1682330614506484,2.8992922230851614,15
2022-12-30 10:00:00,18,34,2.119154292041133,2.990951819049587,17
2022-12-30 11:00:00,24,47,1.857932276738875,2.980398162527081,23
2022-12-30 12:00:00,24,55,1.8550969043076142,2.991739874844912,19
2022-12-30 13:00:00,24,66,1.5206552561749953,2.871658495839886,18
2022-12-30 14:00:00,23,53,1.6714603990390369,2.936601065670462,19
2022-12-30 15:00:00,21,44,1.5678138642615742,2.982711193973219,20
2022-12-30 16:00:00,14,21,1.7518704541150105,2.888064593397573,14
2022-12-30 17:00:00,28,57,1.684442912847834,2.9357572134665717,25
2022-12-30 18:00:00,24,61,1.7169070826558723,2.9357572134665717,14
2022-12-30 19:00:00,17,49,1.6205297993514067,2.8670948367419675,10
2022-12-30 20:00:00,20,51,1.8690452176518115,2.885863279799513,17
2022-12-30 21:00:00,27,69,2.131601023808618,2.885863279799513,21
2022-12-30 22:00:00,24,68,1.8411768360465892,2.8670948367419675,19
