class_value,class_name,transformed_feature,original_feature,mean_abs_shap,mean_signed_shap
2,riesgo_saturacion,categorical__station_id_216,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_217,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_218,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_219,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_220,station_id,0.0001941177,7.0992983e-06
2,riesgo_saturacion,categorical__station_id_221,station_id,0.00038279884,4.7296508e-05
2,riesgo_saturacion,categorical__station_id_222,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_223,station_id,1.18840535e-05,9.504547e-08
2,riesgo_saturacion,categorical__station_id_224,station_id,9.687554e-05,-1.6786311e-06
2,riesgo_saturacion,categorical__station_id_225,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_226,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_227,station_id,0.00037323518,0.00015946657
2,riesgo_saturacion,categorical__station_id_228,station_id,9.909722e-05,-3.857475e-05
2,riesgo_saturacion,categorical__station_id_229,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_230,station_id,3.241517e-05,-5.026422e-06
2,riesgo_saturacion,categorical__station_id_231,station_id,1.2939987e-05,-4.7740355e-06
2,riesgo_saturacion,categorical__station_id_232,station_id,0.00066530163,-7.198733e-05
2,riesgo_saturacion,categorical__station_id_233,station_id,3.629589e-05,-1.6780197e-05
2,riesgo_saturacion,categorical__station_id_234,station_id,2.6264739e-05,-1.3028183e-05
2,riesgo_saturacion,categorical__station_id_235,station_id,9.168758e-05,-7.0726914e-05
2,riesgo_saturacion,categorical__station_id_236,station_id,0.0005081365,0.00018125158
2,riesgo_saturacion,categorical__station_id_237,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_238,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_239,station_id,4.0030045e-05,-8.649897e-06
2,riesgo_saturacion,categorical__station_id_240,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_241,station_id,4.096789e-05,-2.6093826e-06
2,riesgo_saturacion,categorical__station_id_242,station_id,2.6694684e-05,2.9987286e-06
2,riesgo_saturacion,categorical__station_id_243,station_id,3.831157e-06,9.635103e-07
2,riesgo_saturacion,categorical__station_id_244,station_id,0.0001505396,-8.957014e-05
2,riesgo_saturacion,categorical__station_id_245,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_246,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_247,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_248,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_249,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_250,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_251,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_252,station_id,8.140107e-06,-2.392104e-07
2,riesgo_saturacion,categorical__station_id_253,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_254,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_256,station_id,5.690454e-05,-1.6020438e-05
2,riesgo_saturacion,categorical__station_id_257,station_id,4.70236e-06,2.874975e-06
2,riesgo_saturacion,categorical__station_id_258,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_259,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_260,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_261,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_262,station_id,0.00028455906,-9.864903e-05
2,riesgo_saturacion,categorical__station_id_263,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_264,station_id,8.9651774e-05,-3.6355574e-05
2,riesgo_saturacion,categorical__station_id_265,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_266,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_267,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_268,station_id,2.2053095e-05,-1.3393557e-05
2,riesgo_saturacion,categorical__station_id_269,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_270,station_id,0.0,0.0
2,riesgo_saturacion,categorical__tipo_dia_domingo,tipo_dia,1.1590586e-05,-7.1249037e-06
2,riesgo_saturacion,categorical__tipo_dia_festivo,tipo_dia,0.00046997948,-1.491436e-05
2,riesgo_saturacion,categorical__tipo_dia_laborable,tipo_dia,0.0053472463,0.00039301452
2,riesgo_saturacion,categorical__tipo_dia_sabado,tipo_dia,0.0007164572,-0.00014667114
