prediction_row_index,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,probability_0,probability_1,probability_2
77976,2022-11-02 20:00:00,198,1,1,False,0.002956853,0.99685884,0.00018434906
114015,2022-11-14 23:00:00,245,1,1,False,0.000999776,0.9989341,6.6171306e-05
195016,2022-12-22 06:00:00,106,0,0,False,0.9968291,0.0027589544,0.00041193046
157558,2022-11-11 23:00:00,58,2,0,True,0.6747709,0.0024492699,0.32277986
88143,2022-11-09 11:00:00,21,1,1,False,0.1409379,0.8587943,0.00026785734
249115,2022-12-23 06:00:00,174,1,1,False,0.0010252822,0.9989084,6.6360895e-05
210046,2022-12-16 17:00:00,125,0,0,False,0.9866873,0.0011035476,0.012209201
366831,2022-12-31 07:00:00,83,2,0,True,0.87824345,0.00069610693,0.12106049
111349,2022-11-23 01:00:00,241,0,0,False,0.8746313,0.00078513334,0.12458358
335248,2022-12-06 05:00:00,42,0,0,False,0.9907382,0.008671363,0.00059048465
305327,2022-12-22 04:00:00,247,0,0,False,0.9965352,0.0030780893,0.0003867385
41524,2022-11-03 09:00:00,151,2,2,False,0.21403563,0.0007949749,0.7851694
103196,2022-11-11 01:00:00,230,2,2,False,0.05685191,0.0003197502,0.94282836
373025,2022-12-18 22:00:00,91,1,1,False,0.27208057,0.7274593,0.00046015173
296584,2022-12-17 20:00:00,235,0,0,False,0.976768,0.022507524,0.00072442484
283929,2022-12-31 20:00:00,217,2,0,True,0.89785093,0.000679553,0.10146952
80159,2022-11-04 10:00:00,20,1,1,False,0.0010509723,0.9988832,6.589997e-05
340934,2022-12-02 19:00:00,5,0,0,False,0.6765205,0.3232025,0.00027699216
258672,2022-12-30 22:00:00,186,2,0,True,0.5767855,0.00084875774,0.42236575
352391,2022-12-30 11:00:00,63,0,0,False,0.77515405,0.22438383,0.00046210346
138697,2022-11-30 11:00:00,33,2,0,True,0.8694898,0.0010454195,0.12946476
176035,2022-11-07 04:00:00,83,2,2,False,0.04699458,0.0003340071,0.9526714
63890,2022-11-11 20:00:00,18,0,0,False,0.80244076,0.1969982,0.00056108704
277698,2022-12-11 15:00:00,21,1,1,False,0.20790091,0.7919048,0.00019430934
11990,2022-11-24 03:00:00,113,1,1,False,0.08631313,0.9135071,0.0001797054
373145,2022-12-24 00:00:00,91,1,1,False,0.041928515,0.95787853,0.00019297247
323796,2022-12-09 17:00:00,28,1,1,False,0.0010223842,0.9989127,6.4901935e-05
303364,2022-12-30 12:00:00,244,2,2,False,0.3942574,0.0011261909,0.6046164
211466,2022-12-15 19:00:00,127,0,0,False,0.94049925,0.05883894,0.00066178845
65419,2022-11-15 23:00:00,181,2,2,False,0.14839691,0.0005078074,0.8510953
352178,2022-12-21 14:00:00,63,1,1,False,0.4719691,0.5276623,0.00036864576
297942,2022-12-13 23:00:00,237,2,0,True,0.9580354,0.0005950557,0.041369468
300305,2022-12-23 05:00:00,240,1,1,False,0.14787537,0.85189235,0.00023224953
140486,2022-11-15 15:00:00,36,0,0,False,0.9919594,0.0066285194,0.0014120875
241715,2022-12-14 10:00:00,165,2,2,False,0.12868541,0.0014945948,0.86982006
310666,2022-12-03 09:00:00,254,1,1,False,0.28796855,0.71160257,0.00042888365
63167,2022-11-11 12:00:00,179,1,1,False,0.39260542,0.6070988,0.0002957196
188215,2022-11-08 05:00:00,99,1,1,False,0.0871736,0.9125706,0.00025584298
258681,2022-12-31 07:00:00,186,2,2,False,0.17742658,0.0005491247,0.82202435
371127,2022-12-30 01:00:00,89,1,1,False,0.0010908896,0.9988423,6.682951e-05
96685,2022-11-07 19:00:00,221,2,2,False,0.32728404,0.00077011745,0.6719458
122986,2022-11-01 06:00:00,258,0,0,False,0.99724686,0.0025616765,0.00019144097
79351,2022-11-30 10:00:00,199,1,1,False,0.2992427,0.7003931,0.0003642216
46910,2022-11-19 08:00:00,158,1,1,False,0.21034822,0.78938425,0.00026752622
115967,2022-11-06 20:00:00,248,1,1,False,0.07204051,0.9278191,0.00014041817
311233,2022-12-27 22:00:00,254,0,0,False,0.9787627,0.0210215,0.0002158571
234200,2022-12-01 17:00:00,156,1,1,False,0.001026634,0.9989104,6.299832e-05
104209,2022-11-23 11:00:00,231,1,1,False,0.37276438,0.62693363,0.00030198423
247286,2022-12-06 05:00:00,172,0,0,False,0.99808717,0.0014931317,0.00041975494
310617,2022-12-01 08:00:00,254,1,1,False,0.3684738,0.6309855,0.00054071355
107126,2022-11-25 20:00:00,235,2,0,True,0.95094573,0.0017980979,0.047256183
332318,2022-12-04 07:00:00,39,2,0,True,0.8131052,0.0006492208,0.18624556
270117,2022-12-27 03:00:00,20,1,1,False,0.0010730356,0.99886334,6.361355e-05
297419,2022-12-23 03:00:00,236,2,2,False,0.109314725,0.0005647497,0.8901205
196662,2022-12-30 18:00:00,108,2,2,False,0.3641758,0.00085141876,0.63497275
288857,2022-12-26 21:00:00,224,2,2,False,0.2688269,0.000865088,0.73030806
73880,2022-11-11 00:00:00,192,2,0,True,0.86236817,0.0010428557,0.136589
276130,2022-12-06 09:00:00,208,0,0,False,0.9977381,0.0012748558,0.0009869782
172524,2022-11-09 22:00:00,79,2,0,True,0.68391424,0.0009781121,0.31510764
269604,2022-12-04 20:00:00,20,1,1,False,0.0010325646,0.99890184,6.562125e-05
129403,2022-11-30 12:00:00,265,2,2,False,0.41318765,0.0008474926,0.58596486
245501,2022-12-22 21:00:00,17,2,0,True,0.69324183,0.001195432,0.30556273
223651,2022-12-12 19:00:00,142,1,1,False,0.0010937677,0.99883264,7.35885e-05
74469,2022-11-05 16:00:00,193,0,0,False,0.99411833,0.005136539,0.0007451728
46924,2022-11-19 22:00:00,158,1,0,True,0.5792943,0.42050236,0.00020323684
370730,2022-12-12 14:00:00,89,1,1,False,0.0011130057,0.9988129,7.409059e-05
182586,2022-11-12 02:00:00,91,1,1,False,0.06800415,0.9316521,0.00034370663
159183,2022-11-20 02:00:00,6,0,0,False,0.9937448,0.006097935,0.0001572813
258049,2022-12-04 01:00:00,186,2,2,False,0.15874115,0.00065436715,0.8406045
274917,2022-12-15 22:00:00,206,1,1,False,0.2797488,0.7198861,0.00036501104
329528,2022-12-08 05:00:00,35,1,1,False,0.001007265,0.998919,7.378094e-05
284008,2022-12-04 04:00:00,218,1,1,False,0.022907997,0.97695357,0.00013848096
65333,2022-11-12 09:00:00,181,0,0,False,0.7880161,0.00087654707,0.21110733
35944,2022-11-09 07:00:00,144,0,0,False,0.904193,0.09550966,0.00029731635
148828,2022-11-05 15:00:00,47,1,1,False,0.09028452,0.9095066,0.000208828
336008,2022-12-07 20:00:00,43,2,2,False,0.15823781,0.00072505005,0.84103715
69931,2022-11-25 05:00:00,187,2,2,False,0.10235553,0.00047187132,0.89717263
147230,2022-11-28 12:00:00,44,0,0,False,0.9111284,0.088315316,0.00055625394
128056,2022-11-04 02:00:00,264,1,1,False,0.060763553,0.9391147,0.000121814046
350033,2022-12-22 08:00:00,60,1,1,False,0.13813514,0.8616661,0.00019876208
348342,2022-12-11 01:00:00,59,1,1,False,0.062944636,0.9368935,0.00016187633
316892,2022-12-23 09:00:00,262,2,0,True,0.5925571,0.000886798,0.4065561
197171,2022-12-21 22:00:00,109,1,1,False,0.18028201,0.81940824,0.00030974965
288453,2022-12-09 03:00:00,224,0,0,False,0.99750346,0.0006723475,0.0018242613
888,2022-11-08 08:00:00,10,1,1,False,0.2926899,0.7071035,0.00020662333
204213,2022-12-14 00:00:00,118,0,0,False,0.99752384,0.0007561403,0.00171995
11924,2022-11-21 09:00:00,113,2,2,False,0.0851861,0.00042811502,0.9143858
9974,2022-11-29 12:00:00,110,2,2,False,0.15041223,0.0006748645,0.84891284
292264,2022-12-18 02:00:00,229,2,2,False,0.12028375,0.00056048605,0.87915576
266317,2022-12-18 22:00:00,196,0,0,False,0.99663997,0.0012711879,0.0020888755
95971,2022-11-07 20:00:00,220,2,0,True,0.83044225,0.001711916,0.1678458
254569,2022-12-09 06:00:00,181,0,0,False,0.99799746,0.0008220894,0.0011804682
107012,2022-11-21 02:00:00,235,2,2,False,0.09738239,0.00045009385,0.9021675
205772,2022-12-19 17:00:00,12,1,0,True,0.56886744,0.43083727,0.00029530836
224212,2022-12-06 03:00:00,143,1,1,False,0.0010447156,0.99888986,6.54735e-05
330949,2022-12-07 08:00:00,37,1,1,False,0.0010885111,0.9988311,8.035467e-05
340714,2022-12-24 14:00:00,49,0,0,False,0.98767227,0.007902165,0.0044255853
106537,2022-11-01 02:00:00,235,2,0,True,0.927338,0.0009762817,0.07168564
296910,2022-12-01 00:00:00,236,2,2,False,0.116883375,0.00038755528,0.88272905
189468,2022-12-31 10:00:00,1,1,1,False,0.0010675294,0.9988662,6.628883e-05
48378,2022-11-20 22:00:00,16,1,1,False,0.0011325657,0.9987936,7.378294e-05
305942,2022-12-16 20:00:00,248,1,0,True,0.9723107,0.02745687,0.00023240698
100687,2022-11-25 16:00:00,226,1,1,False,0.22918399,0.7705828,0.0002332673
27904,2022-11-01 19:00:00,134,0,0,False,0.90491587,0.094528854,0.00055529026
330401,2022-12-14 13:00:00,36,2,0,True,0.76650816,0.00088072254,0.23261109
293489,2022-12-08 16:00:00,231,2,2,False,0.3374115,0.00069039926,0.6618981
37964,2022-11-04 00:00:00,147,1,1,False,0.0010269261,0.9989108,6.233497e-05
182739,2022-11-18 11:00:00,91,0,0,False,0.98742616,0.0047884653,0.007785318
12871,2022-11-01 01:00:00,115,1,1,False,0.09783188,0.9019867,0.0001814243
207229,2022-12-20 08:00:00,121,0,1,True,0.43316022,0.56641614,0.00042365922
50366,2022-11-14 09:00:00,162,2,2,False,0.10405852,0.000526198,0.8954153
166192,2022-11-14 05:00:00,7,1,1,False,0.019824501,0.98007935,9.617353e-05
159831,2022-11-17 07:00:00,60,0,0,False,0.97634,0.023326548,0.00033338607
130764,2022-11-27 15:00:00,267,0,0,False,0.98901224,0.010645626,0.00034208957
357753,2022-12-12 15:00:00,72,1,1,False,0.0011482518,0.99876994,8.173674e-05
209747,2022-12-04 06:00:00,125,2,2,False,0.05725261,0.00030683246,0.94244057
96739,2022-11-10 03:00:00,221,2,2,False,0.03490283,0.00028042268,0.96481675
1801,2022-11-16 16:00:00,100,2,2,False,0.32049337,0.0005825391,0.6789241
310736,2022-12-06 07:00:00,254,0,0,False,0.9791595,0.020601148,0.00023938842
365832,2022-12-19 15:00:00,82,2,0,True,0.97945523,0.001434519,0.0191102
129117,2022-11-18 14:00:00,265,1,0,True,0.8637792,0.13554356,0.00067728845
46068,2022-11-14 01:00:00,157,1,1,False,0.07602408,0.92376447,0.0002114187
352331,2022-12-27 23:00:00,63,0,0,False,0.96577406,0.001126477,0.03309948
105440,2022-11-15 04:00:00,233,2,2,False,0.02728118,0.00023153964,0.9724873
65536,2022-11-20 20:00:00,181,2,0,True,0.91682726,0.00083070813,0.08234208
301403,2022-12-07 23:00:00,242,0,0,False,0.99770564,0.0013259145,0.00096846756
316935,2022-12-25 04:00:00,262,2,2,False,0.025225848,0.00023696806,0.97453725
127612,2022-11-15 11:00:00,263,0,0,False,0.98563,0.013968384,0.0004016186
6780,2022-11-15 14:00:00,107,0,0,False,0.98378396,0.015327285,0.00088870304
74333,2022-11-29 21:00:00,192,2,0,True,0.52978474,0.00092439237,0.46929088
223654,2022-12-12 22:00:00,142,1,1,False,0.0010767521,0.99884856,7.471375e-05
150577,2022-11-19 00:00:00,49,0,2,True,0.21387818,0.0007037592,0.78541803
51744,2022-11-12 05:00:00,164,1,1,False,0.0242754,0.9755991,0.0001254839
357733,2022-12-11 19:00:00,72,1,1,False,0.0011142915,0.9988065,7.9276404e-05
332229,2022-12-31 13:00:00,38,1,1,False,0.0009752643,0.99896026,6.4417494e-05
272459,2022-12-03 15:00:00,203,1,0,True,0.6427325,0.35698074,0.00028678525
265587,2022-12-18 02:00:00,195,2,2,False,0.078729354,0.0004541523,0.9208165
5744,2022-11-02 00:00:00,106,0,0,False,0.9964992,0.0006736024,0.0028271782
45731,2022-11-29 19:00:00,156,1,1,False,0.0010278064,0.99890363,6.85234e-05
172075,2022-11-21 00:00:00,78,0,0,False,0.88493216,0.11474677,0.00032111045
234655,2022-12-21 14:00:00,156,0,0,False,0.98899835,0.010677958,0.00032373096
88636,2022-11-30 00:00:00,21,1,1,False,0.04638744,0.95346177,0.00015080064
114172,2022-11-21 12:00:00,245,1,1,False,0.0010489363,0.99887997,7.114626e-05
214800,2022-12-04 12:00:00,131,0,0,False,0.99425733,0.0050748773,0.0006677117
95813,2022-11-01 03:00:00,220,2,2,False,0.13289699,0.000529279,0.86657375
302246,2022-12-13 01:00:00,243,0,0,False,0.99743325,0.0023585905,0.00020812987
18696,2022-11-05 13:00:00,122,2,0,True,0.588826,0.0009261285,0.41024786
109692,2022-11-13 14:00:00,239,2,0,True,0.9095266,0.00065958116,0.08981391
103440,2022-11-21 05:00:00,230,0,0,False,0.9969722,0.0026574237,0.00037030774
224776,2022-12-30 13:00:00,143,1,1,False,0.001035395,0.9989021,6.254451e-05
96742,2022-11-10 06:00:00,221,2,2,False,0.2583233,0.0005625962,0.7411141
104195,2022-11-22 21:00:00,231,2,2,False,0.16112958,0.0007171668,0.83815324
31353,2022-11-26 13:00:00,138,0,0,False,0.9963069,0.0031261782,0.00056695705
270185,2022-12-29 23:00:00,20,1,1,False,0.0010012375,0.9989367,6.201775e-05
161021,2022-11-07 05:00:00,62,1,1,False,0.041571893,0.958326,0.000102105434
235211,2022-12-13 19:00:00,157,1,0,True,0.892912,0.106589265,0.00049873395
361457,2022-12-16 18:00:00,77,2,0,True,0.62082154,0.001042581,0.3781359
103070,2022-11-05 17:00:00,230,2,2,False,0.17310828,0.0005351362,0.8263566
96118,2022-11-14 01:00:00,220,2,2,False,0.04871218,0.00035375042,0.9509341
361093,2022-12-01 14:00:00,77,0,0,False,0.97631717,0.023172906,0.0005099165
143005,2022-11-01 05:00:00,4,0,0,False,0.98055226,0.01913198,0.00031574524
61009,2022-11-10 23:00:00,176,2,2,False,0.42280695,0.0008721917,0.5763208
312685,2022-12-28 08:00:00,257,0,0,False,0.9957528,0.0034905674,0.0007566078
143855,2022-11-06 23:00:00,40,1,1,False,0.2498233,0.7499356,0.00024111537
268131,2022-12-03 13:00:00,199,1,1,False,0.3023939,0.6972193,0.00038677335
295039,2022-12-13 04:00:00,233,0,0,False,0.99760395,0.00045084363,0.0019452674
315587,2022-12-29 02:00:00,260,1,1,False,0.07446425,0.92536914,0.0001666438
180320,2022-11-06 23:00:00,89,1,1,False,0.0010797703,0.9988514,6.88422e-05
316932,2022-12-25 01:00:00,262,2,2,False,0.07407481,0.0004443892,0.9254808
276862,2022-12-06 20:00:00,209,0,0,False,0.9948148,0.004993182,0.00019203481
1840,2022-11-18 07:00:00,100,0,0,False,0.90109164,0.09868611,0.00022225411
373446,2022-12-05 14:00:00,92,0,0,False,0.99794585,0.0011512956,0.00090286764
274618,2022-12-03 11:00:00,206,1,1,False,0.22796847,0.7717712,0.00026038795
2520,2022-11-16 20:00:00,101,0,0,False,0.9982292,0.0013149051,0.0004559262
283682,2022-12-21 13:00:00,217,0,0,False,0.9230138,0.07658511,0.00040102474
204425,2022-12-23 18:00:00,118,0,0,False,0.9951674,0.0023237278,0.002508882
356146,2022-12-05 18:00:00,7,0,0,False,0.8487239,0.15104324,0.00023280783
141722,2022-11-07 11:00:00,38,0,0,False,0.99200785,0.0049752393,0.0030169028
167636,2022-11-14 19:00:00,72,0,0,False,0.980977,0.0033645292,0.015658448
168390,2022-11-16 10:00:00,73,0,0,False,0.5430208,0.0007642331,0.456215
159105,2022-11-16 20:00:00,6,1,1,False,0.22220542,0.7776096,0.00018500016
155136,2022-11-30 05:00:00,54,0,0,False,0.9973412,0.0020832783,0.000575507
310624,2022-12-01 15:00:00,254,1,0,True,0.855085,0.14401077,0.0009042602
115191,2022-11-04 07:00:00,247,0,0,False,0.9944106,0.0037130315,0.0018764472
232185,2022-12-07 21:00:00,153,0,0,False,0.9848546,0.014681533,0.00046395822
128104,2022-11-06 02:00:00,264,0,0,False,0.9191916,0.08054963,0.00025872412
80688,2022-11-26 13:00:00,20,1,1,False,0.0011238948,0.998808,6.808719e-05
256857,2022-12-14 11:00:00,184,1,0,True,0.7298619,0.26973575,0.0004023084
45723,2022-11-29 11:00:00,156,1,1,False,0.0010557284,0.998879,6.521126e-05
82258,2022-11-02 09:00:00,202,2,0,True,0.84634167,0.0010562853,0.15260199
342113,2022-12-22 19:00:00,50,1,1,False,0.4981341,0.50156796,0.00029791135
252043,2022-12-25 02:00:00,178,0,0,False,0.9977081,0.001901788,0.00039006807
264532,2022-12-03 19:00:00,194,0,0,False,0.994522,0.00498155,0.0004964235
378314,2022-12-29 02:00:00,98,1,1,False,0.13274077,0.8669329,0.0003262414
148263,2022-11-11 23:00:00,46,2,0,True,0.8234062,0.0013332808,0.17526047
57205,2022-11-01 05:00:00,171,0,0,False,0.99652797,0.0019805534,0.0014915231
303616,2022-12-10 01:00:00,245,1,1,False,0.001038121,0.9988932,6.8712325e-05
69598,2022-11-11 08:00:00,187,2,2,False,0.31104952,0.0009275682,0.6880229
331554,2022-12-02 12:00:00,38,1,1,False,0.0047319364,0.9950176,0.00025048634
77570,2022-11-15 19:00:00,197,0,0,False,0.9921558,0.007546584,0.00029758783
258041,2022-12-03 17:00:00,186,0,0,False,0.9967193,0.0016288522,0.0016518101
74178,2022-11-23 10:00:00,192,1,0,True,0.63073766,0.3689862,0.0002761068
189711,2022-12-10 14:00:00,10,0,0,False,0.8066266,0.19300753,0.00036583253
41192,2022-11-19 10:00:00,150,1,1,False,0.28817785,0.7115825,0.0002396371
223875,2022-12-23 01:00:00,142,1,1,False,0.0011185633,0.99881387,6.7603876e-05
348956,2022-12-06 14:00:00,6,0,0,False,0.9871951,0.012523378,0.00028162557
227352,2022-12-16 19:00:00,147,0,0,False,0.99132884,0.0078710485,0.0008000991
120806,2022-11-29 19:00:00,253,2,0,True,0.6400545,0.0012496148,0.35869586
206337,2022-12-12 09:00:00,120,0,0,False,0.99717486,0.0011124093,0.0017127122
25322,2022-11-13 14:00:00,130,1,1,False,0.31930426,0.6804209,0.00027491237
234518,2022-12-14 23:00:00,156,1,1,False,0.0009969083,0.99894017,6.297821e-05
122049,2022-11-22 00:00:00,256,0,0,False,0.9977729,0.0012493023,0.0009777619
34718,2022-11-17 19:00:00,142,1,1,False,0.0010702112,0.9988532,7.656457e-05
330937,2022-12-06 20:00:00,37,1,1,False,0.0010236695,0.9989064,6.990542e-05
173984,2022-11-11 04:00:00,80,2,2,False,0.08105602,0.0005023536,0.91844165
311805,2022-12-21 17:00:00,256,1,0,True,0.97684276,0.022870988,0.00028619394
303836,2022-12-20 01:00:00,245,1,1,False,0.0010333508,0.99890435,6.2233354e-05
198725,2022-12-26 14:00:00,110,0,0,False,0.9932417,0.005778232,0.0009800084
238951,2022-12-20 06:00:00,161,0,0,False,0.9346729,0.06518081,0.00014633304
85190,2022-11-05 12:00:00,206,0,0,False,0.9428861,0.056551345,0.0005625474
362490,2022-12-30 16:00:00,78,1,0,True,0.8178782,0.18175669,0.00036507114
173049,2022-11-01 19:00:00,8,1,1,False,0.16901202,0.8307597,0.00022827674
327167,2022-12-30 22:00:00,31,0,0,False,0.9910699,0.00848511,0.0004450189
127556,2022-11-13 03:00:00,263,0,0,False,0.9967608,0.0030769736,0.00016223875
258368,2022-12-17 17:00:00,186,0,0,False,0.99608105,0.0022134078,0.0017055658
324648,2022-12-15 04:00:00,29,1,1,False,0.0010541871,0.9988681,7.777456e-05
98083,2022-11-06 11:00:00,223,0,0,False,0.99559915,0.0042195152,0.00018131873
208480,2022-12-11 13:00:00,123,1,1,False,0.23839937,0.7613834,0.00021721216
28951,2022-11-15 20:00:00,135,2,2,False,0.29084605,0.00064361666,0.70851034
170475,2022-11-13 22:00:00,76,2,2,False,0.14950632,0.0006363652,0.8498573
331223,2022-12-19 14:00:00,37,1,1,False,0.12389579,0.8758315,0.0002726954
278028,2022-12-26 07:00:00,21,1,1,False,0.24031688,0.7594708,0.00021229878
43650,2022-11-02 11:00:00,154,2,2,False,0.26567537,0.0008185831,0.733506
186980,2022-11-16 10:00:00,97,2,2,False,0.29155454,0.0007055879,0.7077399
183917,2022-11-07 21:00:00,93,1,1,False,0.07304593,0.9267693,0.00018477469
321074,2022-12-16 11:00:00,268,0,0,False,0.98666537,0.011061646,0.002272958
104531,2022-11-07 00:00:00,232,2,2,False,0.085039206,0.00046099589,0.9144998
237744,2022-12-30 03:00:00,16,1,1,False,0.0011273026,0.998801,7.164843e-05
330259,2022-12-08 15:00:00,36,2,0,True,0.9269719,0.000801205,0.07222692
95496,2022-11-17 22:00:00,219,2,2,False,0.11747879,0.0005434813,0.8819777
61633,2022-11-07 02:00:00,177,2,2,False,0.03886147,0.00029239734,0.9608462
218237,2022-12-28 11:00:00,135,0,0,False,0.9964484,0.0027007344,0.0008508525
271110,2022-12-07 12:00:00,201,1,1,False,0.36529046,0.6344502,0.0002593355
192888,2022-12-23 17:00:00,103,2,0,True,0.6539898,0.0012235475,0.34478667
48573,2022-11-29 01:00:00,16,1,1,False,0.001188267,0.99874073,7.0987655e-05
114272,2022-11-25 16:00:00,245,1,1,False,0.0010526403,0.9988869,6.0515613e-05
196437,2022-12-21 09:00:00,108,2,0,True,0.66657025,0.0017644204,0.3316653
68945,2022-11-13 22:00:00,186,2,0,True,0.87845457,0.00066639035,0.12087898
202260,2022-12-23 16:00:00,115,1,0,True,0.8087282,0.19098651,0.00028529184
174885,2022-11-18 22:00:00,81,2,0,True,0.51259327,0.0011924038,0.48621434
203422,2022-12-11 02:00:00,117,0,0,False,0.9973213,0.00249012,0.0001886352
290020,2022-12-14 08:00:00,226,0,0,False,0.9806911,0.018732656,0.0005762835
73882,2022-11-11 02:00:00,192,2,2,False,0.079973035,0.0005575539,0.9194694
370652,2022-12-09 08:00:00,89,1,1,False,0.0010830633,0.9988487,6.829872e-05
34840,2022-11-22 21:00:00,142,1,1,False,0.0010356699,0.99890065,6.362624e-05
167625,2022-11-14 08:00:00,72,2,0,True,0.9253937,0.001246757,0.07335957
330832,2022-12-02 11:00:00,37,1,1,False,0.0037943278,0.9960461,0.0001595592
292633,2022-12-03 01:00:00,230,0,0,False,0.96909094,0.02609691,0.004812125
228178,2022-12-22 02:00:00,148,0,0,False,0.99709356,0.002745571,0.00016088858
369782,2022-12-03 03:00:00,88,0,0,False,0.99752957,0.0022948603,0.00017561701
237150,2022-12-04 11:00:00,16,1,1,False,0.0011554073,0.99876803,7.6484335e-05
12309,2022-11-07 13:00:00,114,0,0,False,0.8695931,0.1299541,0.00045282385
196278,2022-12-13 20:00:00,108,1,1,False,0.3805026,0.61915183,0.0003455746
296204,2022-12-01 15:00:00,235,0,1,True,0.43433237,0.5653518,0.00031584778
55173,2022-11-06 01:00:00,169,1,1,False,0.46375567,0.53597933,0.00026497498
269219,2022-12-19 16:00:00,2,0,0,False,0.9682408,0.03150302,0.00025611612
156392,2022-11-22 23:00:00,56,2,0,True,0.9508498,0.0005536515,0.04859652
145283,2022-11-06 21:00:00,42,2,2,False,0.053983092,0.00034720878,0.94566965
41020,2022-11-12 06:00:00,150,0,0,False,0.9976331,0.0008595399,0.0015073193
6491,2022-11-03 11:00:00,107,0,0,False,0.7366601,0.26306728,0.00027259672
210863,2022-12-21 15:00:00,126,0,0,False,0.9930479,0.0063955863,0.0005565685
311054,2022-12-20 09:00:00,254,1,0,True,0.94543314,0.05410176,0.0004651069
73145,2022-11-10 04:00:00,191,1,1,False,0.003793396,0.9960622,0.00014435098
334423,2022-12-01 21:00:00,41,2,0,True,0.9029677,0.0042779376,0.09275433
127382,2022-11-05 19:00:00,263,0,0,False,0.9858817,0.013906044,0.0002122151
313860,2022-12-16 07:00:00,259,2,0,True,0.8264486,0.0007596586,0.17279173
179783,2022-11-14 11:00:00,88,1,1,False,0.16234834,0.8374293,0.00022233737
232109,2022-12-04 17:00:00,153,1,0,True,0.68790203,0.31184897,0.00024900868
338467,2022-12-21 02:00:00,46,1,0,True,0.78880036,0.21088701,0.0003126142
152039,2022-11-20 08:00:00,50,2,0,True,0.68834156,0.0009674644,0.310691
299493,2022-12-19 08:00:00,239,1,1,False,0.33313164,0.6665509,0.00031748135
115958,2022-11-06 11:00:00,248,1,1,False,0.20687899,0.7928937,0.00022727522
166827,2022-11-10 21:00:00,71,0,0,False,0.99562824,0.0013792582,0.0029924684
242857,2022-12-01 22:00:00,167,0,0,False,0.8638159,0.13569666,0.0004873764
218896,2022-12-25 21:00:00,136,0,0,False,0.97308356,0.026662527,0.00025386733
223003,2022-12-15 20:00:00,141,0,0,False,0.83379596,0.16551836,0.00068561686
132599,2022-11-14 17:00:00,27,0,0,False,0.8975063,0.102038726,0.00045500213
87890,2022-11-28 17:00:00,209,0,0,False,0.923225,0.076269895,0.0005050696
148758,2022-11-02 14:00:00,47,1,1,False,0.102987766,0.8967958,0.00021648825
180492,2022-11-14 05:00:00,89,1,1,False,0.0011016958,0.9988304,6.790261e-05
280290,2022-12-30 10:00:00,212,1,1,False,0.35122097,0.6484706,0.0003084697
335899,2022-12-03 07:00:00,43,0,0,False,0.9934523,0.005963386,0.0005842881
31806,2022-11-15 15:00:00,139,0,0,False,0.9799269,0.019507743,0.00056536467
363981,2022-12-01 18:00:00,80,0,0,False,0.9774431,0.002189977,0.02036697
183101,2022-11-03 16:00:00,92,1,1,False,0.0033954806,0.9964134,0.00019117117
237205,2022-12-06 18:00:00,16,1,1,False,0.001082436,0.99884427,7.322294e-05
112493,2022-11-11 03:00:00,243,2,2,False,0.029639274,0.00026206754,0.9700987
274595,2022-12-02 12:00:00,206,0,0,False,0.98943466,0.0025008596,0.008064486
285340,2022-12-30 13:00:00,219,2,0,True,0.9064701,0.00060406816,0.09292574
306733,2022-12-20 16:00:00,249,1,1,False,0.2585118,0.74121857,0.00026958168
50478,2022-11-19 01:00:00,162,1,1,False,0.041117694,0.9587464,0.00013597688
215432,2022-12-31 18:00:00,131,2,0,True,0.6025959,0.00074911816,0.39665496
144338,2022-11-27 04:00:00,40,1,1,False,0.02920089,0.97070396,9.512962e-05
150166,2022-11-01 16:00:00,49,0,0,False,0.9857034,0.01223472,0.002061821
157269,2022-11-29 17:00:00,57,0,0,False,0.9406302,0.007907827,0.051462002
272030,2022-12-15 19:00:00,202,0,0,False,0.7638379,0.23581138,0.00035071155
97167,2022-11-27 23:00:00,221,2,0,True,0.8974191,0.0010556205,0.1015253
270017,2022-12-22 23:00:00,20,1,1,False,0.0010164087,0.99891984,6.382011e-05
298177,2022-12-24 16:00:00,237,2,0,True,0.54242283,0.00063208904,0.45694506
54831,2022-11-21 16:00:00,168,0,0,False,0.98833406,0.008021857,0.0036441116
150343,2022-11-09 06:00:00,49,2,2,False,0.20569508,0.00069802045,0.7936069
148774,2022-11-03 09:00:00,47,1,1,False,0.315528,0.68262684,0.0018451571
96094,2022-11-13 01:00:00,220,2,2,False,0.067414306,0.00035055514,0.9322351
178330,2022-11-13 12:00:00,86,2,2,False,0.45273623,0.00088081456,0.54638296
6644,2022-11-09 22:00:00,107,0,0,False,0.9965725,0.0024957974,0.0009317787
51598,2022-11-06 01:00:00,164,1,1,False,0.111927785,0.887931,0.00014123213
63405,2022-11-21 10:00:00,179,0,0,False,0.8878063,0.11181783,0.00037585016
175772,2022-11-26 02:00:00,82,2,0,True,0.9448698,0.000665935,0.05446428
103015,2022-11-03 10:00:00,230,0,0,False,0.99324846,0.0057354206,0.0010160794
326570,2022-12-05 03:00:00,31,0,0,False,0.99546,0.004357731,0.00018226383
146657,2022-11-04 13:00:00,44,0,0,False,0.99232036,0.006275489,0.0014041772
105690,2022-11-25 14:00:00,233,2,2,False,0.10756808,0.0004243121,0.8920076
