model,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,confidence,probability_0,probability_1,probability_2,station_number,station_name,address,latitude,longitude,capacity,bikes_available,docks_available,reservations_count,occupancy_ratio,wind_speed_median_m_s,temperature_median_c,relative_humidity_median_pct,precipitation_mean_l_m2,tipo_dia,net_flow_lag_1h,departures_count_lag_1h,arrivals_count_lag_1h,month,hour,is_false_negative_empty,is_false_negative_full,is_critical_false_negative,real_risk_name,predicted_name
xgboost_refined,2022-12-22 21:00:00,38,1,0,True,0.5089669,0.5089669,0.49068493,0.0003480925,34,Jacinto Benavente,Plaza de Jacinto Benavente,40.4146755,-3.7036825,24,2,21,0,0.083333,0.88,12.2,95.0,0.0,laborable,2.0,3.0,5.0,2022-12,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-23 08:00:00,38,1,0,True,0.8263433,0.8263433,0.1730773,0.00057945796,34,Jacinto Benavente,Plaza de Jacinto Benavente,40.4146755,-3.7036825,24,5,19,0,0.208333,0.78,11.0,98.5,0.02,laborable,1.0,0.0,1.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-30 08:00:00,38,1,0,True,0.9684494,0.9684494,0.03107568,0.00047496057,34,Jacinto Benavente,Plaza de Jacinto Benavente,40.4146755,-3.7036825,24,8,15,0,0.333333,1.84,10.6,80.0,0.0,laborable,0.0,1.0,1.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-03 07:00:00,39,2,0,True,0.8789799,0.8789799,0.0007207077,0.120299414,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,21,0,0,0.875,0.51,1.7,88.0,0.0,sabado,0.0,0.0,0.0,2022-12,7,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-03 09:00:00,39,2,0,True,0.54882467,0.54882467,0.001734502,0.44944087,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,22,0,0,0.916667,0.505,2.0,88.0,0.0,sabado,1.0,0.0,1.0,2022-12,9,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-03 20:00:00,39,2,0,True,0.501938,0.501938,0.00065965945,0.49740234,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,21,2,0,0.875,0.585,7.4,89.0,0.06,sabado,0.0,2.0,2.0,2022-12,20,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-04 07:00:00,39,2,0,True,0.8131052,0.8131052,0.0006492208,0.18624556,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,21,1,0,0.875,0.67,3.3,89.0,0.0,domingo,0.0,0.0,0.0,2022-12,7,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-08 02:00:00,39,1,0,True,0.77171683,0.77171683,0.22797908,0.0003041481,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,18,0,0.125,0.52,8.6,94.0,0.0,festivo,0.0,0.0,0.0,2022-12,2,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 19:00:00,39,1,0,True,0.70382655,0.70382655,0.29584473,0.0003287464,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,1.315,10.2,82.0,0.0,sabado,0.0,0.0,0.0,2022-12,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-11 01:00:00,39,1,0,True,0.75571716,0.75571716,0.24398164,0.0003011873,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,1.67,8.2,82.0,0.0,domingo,-2.0,2.0,0.0,2022-12,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-11 16:00:00,39,1,0,True,0.7983766,0.7983766,0.20126209,0.00036125272,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,4,16,1,0.166667,0.595,8.3,89.0,0.0,domingo,-1.0,2.0,1.0,2022-12,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 05:00:00,39,2,0,True,0.8149641,0.8149641,0.00061426405,0.18442166,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,21,2,0,0.875,1.235,11.2,97.0,0.0,laborable,0.0,0.0,0.0,2022-12,5,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-19 07:00:00,39,1,0,True,0.73044586,0.73044586,0.2691326,0.00042149617,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,0.565,6.1,94.0,0.0,laborable,0.0,0.0,0.0,2022-12,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-19 13:00:00,39,1,0,True,0.6418968,0.6418968,0.35778233,0.0003208709,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,0.725,9.1,85.0,0.0,laborable,0.0,0.0,0.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-19 18:00:00,39,1,0,True,0.92900443,0.92900443,0.07042839,0.00056715583,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,5,17,0,0.208333,0.835,10.0,83.0,0.0,laborable,2.0,0.0,2.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-20 07:00:00,39,1,0,True,0.755968,0.755968,0.24371712,0.00031482973,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,0.52,6.7,94.0,0.0,laborable,0.0,0.0,0.0,2022-12,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-20 17:00:00,39,1,0,True,0.6703713,0.6703713,0.32930318,0.00032551377,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,0.585,9.6,97.0,0.52,laborable,0.0,1.0,1.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-21 11:00:00,39,1,0,True,0.73040634,0.73040634,0.26927605,0.00031761988,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,19,0,0.125,1.74,10.6,96.0,0.0,laborable,1.0,1.0,2.0,2022-12,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-21 16:00:00,39,1,0,True,0.95560575,0.95560575,0.044142157,0.00025213353,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,6,16,0,0.25,1.85,13.6,80.0,0.0,laborable,2.0,1.0,3.0,2022-12,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-27 17:00:00,39,1,0,True,0.8098302,0.8098302,0.18932375,0.00084610295,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,4,19,0,0.166667,0.795,16.5,56.0,0.0,laborable,-1.0,4.0,3.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-28 12:00:00,39,1,0,True,0.97876054,0.97876054,0.020874348,0.00036508666,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,6,15,1,0.25,0.66,9.1,77.0,0.0,laborable,2.0,1.0,3.0,2022-12,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-28 18:00:00,39,1,0,True,0.5080295,0.5080295,0.49150687,0.00046364637,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,18,0,0.125,1.1,13.3,62.0,0.0,laborable,3.0,0.0,3.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-28 22:00:00,39,1,0,True,0.6093568,0.6093568,0.39031,0.00033319427,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,3,16,0,0.125,1.155,10.2,76.0,0.0,laborable,1.0,0.0,1.0,2022-12,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-30 13:00:00,39,1,0,True,0.89062774,0.89062774,0.10912924,0.00024306864,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,4,18,0,0.166667,2.095,13.1,71.0,0.0,laborable,-2.0,3.0,1.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-30 16:00:00,39,1,0,True,0.8063315,0.8063315,0.19337492,0.00029353402,35,Plaza del Cordón,Plaza del Cordón,40.4141931,-3.7103285,24,4,20,0,0.166667,1.755,13.2,68.0,0.0,laborable,3.0,1.0,4.0,2022-12,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-01 17:00:00,4,1,0,True,0.96203315,0.96203315,0.036953945,0.0010129239,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,6,11,0,0.333333,1.61,12.6,40.0,0.0,laborable,1.0,0.0,1.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-01 18:00:00,4,1,0,True,0.5348172,0.5348172,0.46453676,0.0006460066,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,1,16,0,0.055556,1.36,11.2,48.0,0.0,laborable,2.0,2.0,4.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 11:00:00,4,1,0,True,0.928484,0.928484,0.07128323,0.00023273642,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,3,14,0,0.166667,0.69,9.0,92.0,0.0,sabado,0.0,1.0,1.0,2022-12,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 08:00:00,4,1,0,True,0.9888389,0.9888389,0.009919586,0.0012414787,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,8,8,0,0.444444,1.115,11.0,95.0,0.0,laborable,-1.0,1.0,0.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 17:00:00,4,1,0,True,0.8781775,0.8781775,0.12013941,0.0016830451,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,2,9,1,0.111111,0.605,12.9,96.0,0.2,laborable,1.0,1.0,2.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 18:00:00,4,1,0,True,0.5291302,0.5291302,0.47039407,0.00047570062,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,1,16,0,0.055556,0.625,12.4,96.0,0.84,laborable,-2.0,3.0,1.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-21 13:00:00,4,1,0,True,0.74321157,0.74321157,0.2562792,0.0005091936,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,2,12,0,0.111111,1.9,12.4,88.0,0.0,laborable,0.0,2.0,2.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-21 22:00:00,4,1,0,True,0.9790081,0.9790081,0.020552337,0.00043963757,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,5,8,0,0.277778,1.585,11.5,94.0,0.0,laborable,0.0,2.0,2.0,2022-12,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-26 13:00:00,4,1,0,True,0.98364925,0.98364925,0.015532401,0.0008183419,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,6,10,0,0.333333,0.98,14.2,63.0,0.0,festivo,0.0,7.0,7.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-26 14:00:00,4,1,0,True,0.6004201,0.6004201,0.39834604,0.0012338851,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,1,5,0,0.055556,0.755,16.8,55.0,0.0,festivo,-2.0,4.0,2.0,2022-12,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-31 20:00:00,4,1,0,True,0.76275295,0.76275295,0.23690334,0.00034375,3,Plaza Conde Suchil,Plaza del Conde del Valle de Súchil nº 3,40.4302937,-3.7069171,18,2,16,0,0.111111,0.51,10.2,61.0,0.0,sabado,-1.0,3.0,2.0,2022-12,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-01 01:00:00,40,1,0,True,0.808144,0.808144,0.1915694,0.00028657418,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,18,0,0.125,0.52,8.6,74.0,0.0,laborable,-1.0,2.0,1.0,2022-12,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-08 00:00:00,40,1,0,True,0.8558305,0.8558305,0.14389138,0.00027817555,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,18,0,0.166667,0.53,8.5,94.0,0.0,festivo,-2.0,2.0,0.0,2022-12,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-09 18:00:00,40,1,0,True,0.93035,0.93035,0.0694819,0.0001680902,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,19,0,0.166667,0.525,10.4,96.0,0.7,laborable,0.0,0.0,0.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-09 22:00:00,40,1,0,True,0.57340324,0.57340324,0.4263183,0.00027848146,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,0.91,9.1,97.0,0.0,laborable,-1.0,2.0,1.0,2022-12,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 00:00:00,40,1,0,True,0.76083136,0.76083136,0.23887782,0.00029075774,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,0.58,8.4,97.5,0.0,sabado,-1.0,3.0,2.0,2022-12,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 15:00:00,40,1,0,True,0.85119677,0.85119677,0.14846665,0.00033660055,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,5,16,0,0.208333,1.535,13.2,62.5,0.0,sabado,0.0,2.0,2.0,2022-12,15,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 18:00:00,40,1,0,True,0.7690163,0.7690163,0.23062383,0.00035982038,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,17,0,0.166667,1.08,11.1,80.0,0.0,sabado,3.0,1.0,4.0,2022-12,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-10 22:00:00,40,1,0,True,0.6529079,0.6529079,0.34676525,0.00032684722,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,18,0,0.125,1.7,9.2,89.0,0.0,sabado,1.0,1.0,2.0,2022-12,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-11 01:00:00,40,1,0,True,0.6276368,0.6276368,0.37204173,0.0003214844,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,17,0,0.125,1.67,8.2,82.0,0.0,domingo,-1.0,3.0,2.0,2022-12,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-11 23:00:00,40,1,0,True,0.7130858,0.7130858,0.28662843,0.00028573594,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,20,0,0.125,0.64,8.75,95.5,0.0,domingo,0.0,0.0,0.0,2022-12,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-12 10:00:00,40,1,0,True,0.82998437,0.82998437,0.16970737,0.000308287,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,20,0,0.125,0.845,10.05,99.5,0.82,laborable,0.0,0.0,0.0,2022-12,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-12 12:00:00,40,1,0,True,0.6878742,0.6878742,0.311844,0.0002818165,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,20,0,0.125,1.535,11.2,99.0,0.02,laborable,-1.0,5.0,4.0,2022-12,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-13 08:00:00,40,1,0,True,0.9261334,0.9261334,0.07365188,0.00021472093,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,19,0,0.166667,0.72,12.9,100.0,4.7,laborable,0.0,0.0,0.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-13 20:00:00,40,1,0,True,0.84645265,0.84645265,0.15332054,0.00022686401,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,19,0,0.166667,2.35,14.4,97.0,0.2,laborable,-2.0,4.0,2.0,2022-12,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 08:00:00,40,1,0,True,0.9531348,0.9531348,0.046489306,0.00037584346,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,5,18,0,0.208333,1.115,11.0,95.0,0.0,laborable,1.0,0.0,1.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-16 01:00:00,40,1,0,True,0.70594025,0.70594025,0.29362988,0.00042990205,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,1.24,8.6,91.0,0.0,laborable,-2.0,7.0,5.0,2022-12,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-19 14:00:00,40,1,0,True,0.83542496,0.83542496,0.16419278,0.00038223888,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,16,0,0.166667,0.69,10.2,81.0,0.0,laborable,0.0,4.0,4.0,2022-12,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-19 20:00:00,40,1,0,True,0.7071472,0.7071472,0.29241848,0.00043431707,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,18,0,0.125,0.625,8.7,90.0,0.0,laborable,-1.0,6.0,5.0,2022-12,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-20 00:00:00,40,1,0,True,0.5677959,0.5677959,0.43191934,0.00028477446,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,18,0,0.125,0.535,8.3,89.0,0.0,laborable,-1.0,4.0,3.0,2022-12,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-20 08:00:00,40,1,0,True,0.93439597,0.93439597,0.0651938,0.0004101927,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,6,16,0,0.25,0.515,6.8,94.0,0.0,laborable,1.0,0.0,1.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-22 21:00:00,40,1,0,True,0.73148763,0.73148763,0.26810217,0.0004102164,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,0.88,12.2,95.0,0.0,laborable,1.0,6.0,7.0,2022-12,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-24 01:00:00,40,1,0,True,0.74042827,0.74042827,0.25924024,0.00033149938,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,14,0,0.125,0.705,11.1,90.0,0.0,sabado,-1.0,2.0,1.0,2022-12,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-24 12:00:00,40,1,0,True,0.91817313,0.91817313,0.08158998,0.00023683709,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,14,0,0.166667,0.805,10.7,87.0,0.0,sabado,1.0,0.0,1.0,2022-12,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-29 13:00:00,40,1,0,True,0.84178257,0.84178257,0.15798718,0.00023026475,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,1.945,10.9,85.0,0.0,laborable,1.0,3.0,4.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-29 14:00:00,40,1,0,True,0.5177275,0.5177275,0.48198733,0.00028514618,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,2,20,0,0.083333,1.965,11.1,86.0,0.0,laborable,-2.0,2.0,0.0,2022-12,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-29 21:00:00,40,1,0,True,0.7383981,0.7383981,0.2613138,0.00028816963,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,3,19,0,0.125,1.66,11.3,89.0,0.0,laborable,-2.0,2.0,0.0,2022-12,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-31 17:00:00,40,1,0,True,0.87038255,0.87038255,0.12941422,0.00020319459,36,Plaza Ramales,Plaza de Ramales,40.4168,-3.71183,24,4,19,0,0.166667,0.745,15.8,41.0,0.0,sabado,-1.0,3.0,2.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-01 21:00:00,41,2,0,True,0.9029677,0.9029677,0.0042779376,0.09275433,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,15,6,1,0.625,0.66,8.6,54.0,0.0,laborable,1.0,7.0,8.0,2022-12,21,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-12-07 19:00:00,41,1,0,True,0.6417579,0.6417579,0.35776865,0.00047343434,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,19,0,0.125,0.485,11.1,85.0,0.0,laborable,2.0,4.0,6.0,2022-12,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-09 08:00:00,41,1,0,True,0.93840384,0.93840384,0.061056957,0.000539147,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,6,18,0,0.25,0.765,8.9,96.0,0.0,laborable,-3.0,6.0,3.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-12 08:00:00,41,1,0,True,0.82907915,0.82907915,0.17068036,0.00024052303,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,19,0,0.166667,0.725,9.8,97.0,0.24,laborable,-1.0,1.0,0.0,2022-12,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-12 11:00:00,41,1,0,True,0.64302367,0.64302367,0.35669267,0.0002836888,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,20,0,0.125,0.98,10.35,99.5,0.16,laborable,0.0,1.0,1.0,2022-12,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-12 13:00:00,41,1,0,True,0.70017785,0.70017785,0.29954454,0.00027764574,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,21,0,0.125,2.06,12.3,99.0,0.14,laborable,1.0,2.0,3.0,2022-12,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 09:00:00,41,1,0,True,0.951464,0.951464,0.04658885,0.0019471054,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,7,17,0,0.291667,1.09,11.0,95.0,0.0,laborable,-5.0,13.0,8.0,2022-12,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 11:00:00,41,1,0,True,0.67162836,0.67162836,0.327992,0.00037963016,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,21,0,0.125,1.325,12.3,89.0,0.0,laborable,-4.0,10.0,6.0,2022-12,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-14 19:00:00,41,1,0,True,0.93790877,0.93790877,0.061887015,0.00020419044,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,20,0,0.166667,0.815,11.9,98.0,8.16,laborable,1.0,0.0,1.0,2022-12,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-15 14:00:00,41,1,0,True,0.76592773,0.76592773,0.23383063,0.00024167004,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,20,0,0.166667,2.03,10.7,84.0,0.0,laborable,1.0,2.0,3.0,2022-12,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-15 17:00:00,41,1,0,True,0.74749774,0.74749774,0.2519289,0.000573391,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,20,0,0.166667,1.4,10.8,80.0,0.0,laborable,1.0,8.0,9.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-16 16:00:00,41,1,0,True,0.8431188,0.8431188,0.15584,0.0010412482,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,16,0,0.125,0.8,11.2,82.0,0.1,laborable,4.0,2.0,6.0,2022-12,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-17 19:00:00,41,1,0,True,0.9601539,0.9601539,0.03955205,0.00029408626,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,6,17,0,0.25,0.55,11.5,77.0,0.0,sabado,1.0,0.0,1.0,2022-12,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-19 10:00:00,41,1,0,True,0.83790886,0.83790886,0.1616404,0.00045074133,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,17,0,0.166667,0.66,7.3,95.0,0.0,laborable,2.0,3.0,5.0,2022-12,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-21 07:00:00,41,1,0,True,0.9462094,0.9462094,0.052991148,0.0007994601,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,7,17,0,0.291667,0.725,9.0,100.0,0.0,laborable,-1.0,3.0,2.0,2022-12,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-22 10:00:00,41,1,0,True,0.66879225,0.66879225,0.33086765,0.00034015832,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,20,0,0.125,0.795,10.7,96.0,0.0,laborable,-2.0,4.0,2.0,2022-12,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-23 09:00:00,41,1,0,True,0.7611864,0.7611864,0.23821385,0.00059972034,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,16,0,0.125,0.93,10.75,96.5,0.06,laborable,-2.0,3.0,1.0,2022-12,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-23 12:00:00,41,1,0,True,0.6189633,0.6189633,0.38067323,0.00036349482,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,3,18,0,0.125,1.285,11.2,95.0,0.0,laborable,0.0,2.0,2.0,2022-12,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-24 17:00:00,41,1,0,True,0.9814765,0.9814765,0.0005703515,0.017953154,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,18,0,0,0.75,0.815,11.4,83.0,0.0,sabado,-2.0,2.0,0.0,2022-12,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-25 08:00:00,41,2,1,True,0.93806136,0.061509825,0.93806136,0.00042883973,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,0,0,0,0.0,0.81,7.0,99.0,0.0,domingo,0.0,0.0,0.0,2022-12,8,False,True,True,riesgo_saturacion,riesgo_vaciado
xgboost_refined,2022-12-26 10:00:00,41,1,0,True,0.997649,0.997649,0.0009005193,0.0014505023,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,14,8,0,0.583333,0.53,6.8,92.0,0.0,festivo,-1.0,1.0,0.0,2022-12,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-12-28 13:00:00,41,1,0,True,0.90382934,0.90382934,0.09586517,0.00030550468,37,Plaza de San Francisco,Plaza de San Francisco nº 5,40.4108,-3.714113,24,4,17,0,0.166667,0.845,12.1,70.0,0.0,laborable,-1.0,2.0,1.0,2022-12,13,True,False,True,riesgo_vaciado,estable
